t,pitch_deg,removed,min_before,min_after,closest_removed
58.300,0.0000,0,2.7305,2.7305,inf
58.400,0.0000,0,2.7334,2.7334,inf
58.500,0.0000,0,2.7286,2.7286,inf
58.600,0.0000,0,2.7301,2.7301,inf
58.700,0.0000,0,2.7380,2.7380,inf
58.800,0.0000,0,2.7306,2.7306,inf
58.900,0.0000,0,2.7358,2.7358,inf
59.000,0.0000,0,2.7425,2.7425,inf
59.100,0.0000,0,2.7338,2.7338,inf
59.200,0.0000,0,2.7325,2.7325,inf
59.300,0.0000,0,2.7238,2.7238,inf
59.400,0.0000,0,2.7362,2.7362,inf
59.500,0.0000,0,2.7336,2.7336,inf
59.600,0.0000,0,2.6924,2.6924,inf
59.700,0.0000,0,2.6609,2.6609,inf
59.800,0.0000,0,2.6399,2.6399,inf
59.900,0.0000,0,2.5994,2.5994,inf
60.000,0.0000,0,2.5656,2.5656,inf
60.100,0.0000,0,2.5283,2.5283,inf
60.200,0.0000,0,2.5095,2.5095,inf
60.300,0.0000,0,2.4650,2.4650,inf
60.400,0.0000,0,2.4392,2.4392,inf
60.500,0.0000,0,2.4020,2.4020,inf
60.600,0.0000,0,2.3740,2.3740,inf
60.700,-0.4380,0,2.4897,2.4897,inf
60.800,-1.0683,0,2.6918,2.6918,inf
60.900,-1.6959,0,2.7383,2.7383,inf
61.000,-2.3215,0,2.7327,2.7327,inf
61.100,-2.9455,58,2.7300,2.7300,6.2651
61.200,-3.5677,62,2.7352,2.7352,5.3613
61.300,-4.1890,80,2.7396,2.7396,4.6944
61.400,-4.8092,90,2.7382,2.7382,4.1946
61.500,-5.4282,98,2.7354,2.7354,3.7949
61.600,-6.0461,102,2.7307,2.7307,3.4687
61.700,-6.6627,120,2.7298,2.7298,3.1956
61.800,-7.2788,120,2.7194,2.7194,2.9698
61.900,-7.8942,120,2.7353,2.7353,2.7935
62.000,-8.0018,118,2.7377,2.7377,2.7837
62.100,-8.0007,116,2.7335,2.7335,2.8223
62.200,-8.0002,116,2.7348,2.7348,2.8496
62.300,-8.0001,116,2.7382,2.7382,2.8817
62.400,-8.0000,114,2.7307,2.7307,2.9184
62.500,-8.0000,112,2.7356,2.7356,2.9425
62.600,-8.0000,112,2.7346,2.7346,2.9916
62.700,-8.0000,110,2.7313,2.7313,3.0197
62.800,-8.0000,110,2.7400,2.7400,3.0477
62.900,-8.0000,110,2.7410,2.7410,3.0816
63.000,-8.0000,108,2.7292,2.7292,3.1119
63.100,-8.0000,106,2.7301,2.7301,3.1554
63.200,-8.0000,106,2.7429,2.7429,3.1897
63.300,-8.0000,106,2.7210,2.7210,3.2160
63.400,-8.0000,104,2.7393,2.7393,3.2503
63.500,-8.0000,104,2.7396,2.7396,3.2658
63.600,-8.0000,102,2.7368,2.7368,3.3102
63.700,-8.0000,102,2.7354,2.7354,3.3453
63.800,-8.0000,102,2.7412,2.7412,3.3790
63.900,-8.0000,102,2.7325,2.7325,3.4029
64.000,-8.0000,102,2.7396,2.7396,3.4396
64.100,-8.0000,102,2.7409,2.7409,3.4812
64.200,-8.0000,102,2.7342,2.7342,3.5156
64.300,-8.0000,102,2.7295,2.7295,3.5458
64.400,-8.0000,102,2.7500,2.7500,3.5730
64.500,-8.0000,102,2.7319,2.7319,3.5786
64.600,-8.0000,102,2.7540,2.7540,3.5906
64.700,-8.0000,102,2.7398,2.7398,3.5746
64.800,-8.0000,102,2.7574,2.7574,3.5832
64.900,-8.0000,102,2.7522,2.7522,3.5838
65.000,-8.0000,102,2.7612,2.7612,3.5867
65.100,-8.0000,102,2.7690,2.7690,3.5759
65.200,-8.0000,102,2.7749,2.7749,3.5742
65.300,-8.0000,102,2.7570,2.7570,3.5826
65.400,-8.0000,102,2.7897,2.7897,3.5735
65.500,-8.0000,102,2.7921,2.7921,3.5842
65.600,-8.0000,102,2.7947,2.7947,3.5825
65.700,-8.0000,102,2.8042,2.8042,3.5689
65.800,-8.0000,102,2.8030,2.8030,3.5775
65.900,-8.0000,102,2.8042,2.8042,3.5858
66.000,-8.0000,102,2.8200,2.8200,3.5757
66.100,-8.0000,102,2.8125,2.8125,3.5751
66.200,-8.0000,102,2.8421,2.8421,3.5677
66.300,-8.0000,102,2.8544,2.8544,3.5822
66.400,-8.0000,102,2.8646,2.8646,3.5552
66.500,-8.0000,102,2.8546,2.8546,3.5705
66.600,-8.0000,102,2.8704,2.8704,3.5784
66.700,-8.0000,102,2.8805,2.8805,3.5775
66.800,-8.0000,102,2.8847,2.8847,3.5877
66.900,-8.0000,102,2.8872,2.8872,3.5809
67.000,-8.0000,102,2.8948,2.8948,3.5840
67.100,-8.0000,102,2.9294,2.9294,3.5820
67.200,-8.0000,102,2.9224,2.9224,3.5825
67.300,-8.0000,102,2.9363,2.9363,3.5791
67.400,-8.0000,102,2.9098,2.9098,3.5846
67.500,-8.0000,102,2.9186,2.9186,3.5765
67.600,-8.0000,102,2.9193,2.9193,3.5645
67.700,-8.0000,102,2.9247,2.9247,3.5840
67.800,-8.0000,102,2.9328,2.9328,3.5718
67.900,-8.0000,102,2.9212,2.9212,3.5726
68.000,-8.0000,102,2.9255,2.9255,3.5698
68.100,-8.0000,102,2.9270,2.9270,3.5796
68.200,-8.0000,102,2.9433,2.9433,3.5786
68.300,-8.0000,102,2.9386,2.9386,3.5724
68.400,-8.0000,102,2.9402,2.9402,3.5878
68.500,-8.0000,102,2.9331,2.9331,3.5812
68.600,-8.0000,102,2.9505,2.9505,3.5674
68.700,-8.0000,102,2.9286,2.9286,3.5802
68.800,-8.0000,102,2.9451,2.9451,3.5908
68.900,-8.0000,102,2.9372,2.9372,3.5759
69.000,-8.0000,102,2.9432,2.9432,3.5850
69.100,-8.0000,102,2.9339,2.9339,3.5770
69.200,-8.0000,102,2.9425,2.9425,3.5788
69.300,-8.0000,102,2.9436,2.9436,3.5712
69.400,-8.0000,102,2.9456,2.9456,3.5691
69.500,-8.0000,102,2.9401,2.9401,3.5709
69.600,-8.0000,102,2.9505,2.9505,3.5630
69.700,-8.0000,102,2.9499,2.9499,3.5704
69.800,-8.0000,102,2.9405,2.9405,3.5680
69.900,-8.0000,102,2.9493,2.9493,3.5974
70.000,-8.0000,102,2.9529,2.9529,3.5818
70.100,-8.0000,102,2.9581,2.9581,3.5630
70.200,-8.0000,102,2.9598,2.9598,3.5674
70.300,-8.0000,102,2.9615,2.9615,3.5815
70.400,-8.0000,102,2.9483,2.9483,3.5725
70.500,-8.0000,102,2.9585,2.9585,3.5862
70.600,-8.0000,102,2.9518,2.9518,3.5776
70.700,-8.0000,102,2.9606,2.9606,3.5776
70.800,-8.0000,102,2.9596,2.9596,3.5783
70.900,-8.0000,102,2.9543,2.9543,3.5858
71.000,-8.0000,102,2.9553,2.9553,3.5904
71.100,-8.0000,102,2.9643,2.9643,3.5846
71.200,-8.0000,102,2.9711,2.9711,3.5917
71.300,-8.0000,102,2.9730,2.9730,3.5833
71.400,-8.0000,102,2.9706,2.9706,3.5827
71.500,-8.0000,102,2.9617,2.9617,3.5735
71.600,-8.0000,102,2.9710,2.9710,3.5664
71.700,-8.0000,102,2.9488,2.9488,3.5785
71.800,-8.0000,102,2.9610,2.9610,3.5814
71.900,-8.0000,102,2.9700,2.9700,3.5830
72.000,-8.0000,102,2.9666,2.9666,3.5704
72.100,-8.0000,102,2.9788,2.9788,3.5744
-2.100,0.0000,0,2.7368,2.7368,inf
-2.000,0.0000,0,2.7308,2.7308,inf
-1.900,0.0000,0,2.7380,2.7380,inf
-1.800,0.0000,0,2.7448,2.7448,inf
-1.700,0.0000,0,2.7446,2.7446,inf
-1.600,0.0000,0,2.7360,2.7360,inf
-1.500,0.0000,0,2.7427,2.7427,inf
-1.400,0.0000,0,2.7521,2.7521,inf
-1.300,0.0000,0,2.7452,2.7452,inf
-1.100,0.0000,0,2.7433,2.7433,inf
-1.000,0.0000,0,2.7480,2.7480,inf
-0.900,0.0000,0,2.7379,2.7379,inf
-0.800,0.0000,0,2.7527,2.7527,inf
-0.700,0.0000,0,2.7595,2.7595,inf
-0.600,0.0000,0,2.7594,2.7594,inf
-0.500,0.0000,0,2.7706,2.7706,inf
-0.400,0.0000,0,2.7866,2.7866,inf
-0.200,0.0000,0,2.7910,2.7910,inf
-2.200,0.0000,0,2.7399,2.7399,inf
-2.100,0.0000,0,2.7376,2.7376,inf
-2.000,0.0000,0,2.7392,2.7392,inf
-1.900,0.0000,0,2.7394,2.7394,inf
-1.800,0.0000,0,2.7403,2.7403,inf
-1.700,0.0000,0,2.7313,2.7313,inf
-1.600,0.0000,0,2.7394,2.7394,inf
-1.500,0.0000,0,2.7348,2.7348,inf
-1.400,0.0000,0,2.7374,2.7374,inf
-1.300,0.0000,0,2.7303,2.7303,inf
-1.200,0.0000,0,2.7343,2.7343,inf
-1.100,0.0000,0,2.7415,2.7415,inf
-1.000,0.0000,0,2.7248,2.7248,inf
-0.900,0.0000,0,2.7430,2.7430,inf
-0.800,0.0000,0,2.7383,2.7383,inf
-0.700,0.0000,0,2.7327,2.7327,inf
-0.600,0.0000,0,2.7411,2.7411,inf
-0.500,0.0000,0,2.7382,2.7382,inf
-0.400,0.0000,0,2.7401,2.7401,inf
-0.300,0.0000,0,2.7309,2.7309,inf
-0.200,0.0000,0,2.7348,2.7348,inf
-0.100,0.0000,0,2.7292,2.7292,inf
0.000,0.0000,0,2.7377,2.7377,inf
0.100,0.0000,0,2.7349,2.7349,inf
0.200,0.0000,0,2.7372,2.7372,inf
0.300,0.0000,0,2.7373,2.7373,inf
0.400,0.0000,0,2.7339,2.7339,inf
0.500,0.0000,0,2.7366,2.7366,inf
0.600,0.0000,0,2.7329,2.7329,inf
0.700,0.0000,0,2.7371,2.7371,inf
0.800,0.0000,0,2.7323,2.7323,inf
0.900,0.0000,0,2.7398,2.7398,inf
1.000,0.0000,0,2.7262,2.7262,inf
1.100,0.0000,0,2.7368,2.7368,inf
1.200,0.0000,0,2.7365,2.7365,inf
1.300,0.0000,0,2.7414,2.7414,inf
1.400,0.0000,0,2.7371,2.7371,inf
1.500,0.0000,0,2.7393,2.7393,inf
1.600,0.0000,0,2.7376,2.7376,inf
1.700,0.0000,0,2.7389,2.7389,inf
1.900,0.0000,0,2.7318,2.7318,inf
2.000,0.0000,0,2.7333,2.7333,inf
2.100,0.0000,0,2.7263,2.7263,inf
2.200,0.0000,0,2.7413,2.7413,inf
2.300,0.0000,0,2.7287,2.7287,inf
2.400,0.0000,0,2.7307,2.7307,inf
2.500,0.0000,0,2.7401,2.7401,inf
2.600,0.0000,0,2.7256,2.7256,inf
2.700,0.0000,0,2.7295,2.7295,inf
2.800,0.0000,0,2.7355,2.7355,inf
2.900,0.0000,0,2.7259,2.7259,inf
3.000,0.0000,0,2.7374,2.7374,inf
3.100,0.0000,0,2.7338,2.7338,inf
3.200,0.0000,0,2.7203,2.7203,inf
3.300,0.0000,0,2.7390,2.7390,inf
3.400,0.0000,0,2.7348,2.7348,inf
3.500,0.0000,0,2.7377,2.7377,inf
3.600,0.0000,0,2.7361,2.7361,inf
3.700,0.0000,0,2.7393,2.7393,inf
3.800,0.0000,0,2.7360,2.7360,inf
3.900,0.0000,0,2.7347,2.7347,inf
4.000,0.0000,0,2.7362,2.7362,inf
4.100,0.0000,0,2.7427,2.7427,inf
4.200,0.0000,0,2.7408,2.7408,inf
4.300,0.0000,0,2.7276,2.7276,inf
4.400,0.0000,0,2.7384,2.7384,inf
4.500,0.0000,0,2.7372,2.7372,inf
4.600,0.0000,0,2.7389,2.7389,inf
4.700,0.0000,0,2.7345,2.7345,inf
4.800,0.0000,0,2.7304,2.7304,inf
4.900,0.0000,0,2.7380,2.7380,inf
5.000,0.0000,0,2.7264,2.7264,inf
5.100,0.0000,0,2.7338,2.7338,inf
5.200,0.0000,0,2.7325,2.7325,inf
5.300,0.0000,0,2.7284,2.7284,inf
5.400,0.0000,0,2.7389,2.7389,inf
5.500,0.0000,0,2.7389,2.7389,inf
5.600,0.0000,0,2.7351,2.7351,inf
5.700,0.0000,0,2.7185,2.7185,inf
5.800,0.0000,0,2.7248,2.7248,inf
5.900,0.0000,0,2.7356,2.7356,inf
6.000,0.0000,0,2.7265,2.7265,inf
6.100,0.0000,0,2.7369,2.7369,inf
6.200,0.0000,0,2.7337,2.7337,inf
6.300,0.0000,0,2.7239,2.7239,inf
6.400,0.0000,0,2.7396,2.7396,inf
6.500,0.0000,0,2.7305,2.7305,inf
6.600,0.0000,0,2.7387,2.7387,inf
6.700,0.0000,0,2.7296,2.7296,inf
6.800,0.0000,0,2.7347,2.7347,inf
6.900,0.0000,0,2.7301,2.7301,inf
7.000,0.0000,0,2.7447,2.7447,inf
7.100,0.0000,0,2.7306,2.7306,inf
7.200,0.0000,0,2.7334,2.7334,inf
7.300,0.0000,0,2.7360,2.7360,inf
7.400,0.0000,0,2.7292,2.7292,inf
7.500,0.0000,0,2.7409,2.7409,inf
7.600,0.0000,0,2.7297,2.7297,inf
7.700,0.0000,0,2.7358,2.7358,inf
7.800,0.0000,0,2.7366,2.7366,inf
7.900,0.0000,0,2.7333,2.7333,inf
8.000,0.0000,0,2.7310,2.7310,inf
8.100,0.0000,0,2.7339,2.7339,inf
8.200,0.0000,0,2.7337,2.7337,inf
8.300,0.0000,0,2.7311,2.7311,inf
8.400,0.0000,0,2.7229,2.7229,inf
8.500,0.0000,0,2.7436,2.7436,inf
8.600,0.0000,0,2.7391,2.7391,inf
8.700,0.0000,0,2.7495,2.7495,inf
8.800,0.0000,0,2.7378,2.7378,inf
8.900,0.0000,0,2.7370,2.7370,inf
9.000,0.0000,0,2.7428,2.7428,inf
9.100,0.0000,0,2.7355,2.7355,inf
9.200,0.0000,0,2.7359,2.7359,inf
9.300,0.0000,0,2.7448,2.7448,inf
9.400,0.0000,0,2.7423,2.7423,inf
9.500,0.0000,0,2.7521,2.7521,inf
9.600,0.0000,0,2.7450,2.7450,inf
9.700,0.0000,0,2.7437,2.7437,inf
9.800,0.0000,0,2.7365,2.7365,inf
9.900,0.0000,0,2.7505,2.7505,inf
10.000,0.0000,0,2.7516,2.7516,inf
10.100,0.0000,0,2.7564,2.7564,inf
10.200,0.0000,0,2.7443,2.7443,inf
10.300,0.0000,0,2.7378,2.7378,inf
10.400,0.0000,0,2.7533,2.7533,inf
10.500,0.0000,0,2.7678,2.7678,inf
10.600,0.0000,0,2.7424,2.7424,inf
10.700,0.0000,0,2.7536,2.7536,inf
10.800,0.0000,0,2.7447,2.7447,inf
10.900,0.0000,0,2.7411,2.7411,inf
11.000,0.0000,0,2.7482,2.7482,inf
11.100,0.0000,0,2.7474,2.7474,inf
11.200,0.0000,0,2.7475,2.7475,inf
11.300,0.0000,0,2.7558,2.7558,inf
11.400,0.0000,0,2.7607,2.7607,inf
11.500,0.0000,0,2.7579,2.7579,inf
11.600,0.0000,0,2.7465,2.7465,inf
11.700,0.0000,0,2.7627,2.7627,inf
11.900,0.0000,0,2.7556,2.7556,inf
12.000,0.0000,0,2.7637,2.7637,inf
12.100,0.0000,0,2.7410,2.7410,inf
12.200,0.0000,0,2.7546,2.7546,inf
12.300,0.0000,0,2.7650,2.7650,inf
12.400,0.0000,0,2.7606,2.7606,inf
12.500,0.0000,0,2.7599,2.7599,inf
12.600,0.0000,0,2.7693,2.7693,inf
12.700,0.0000,0,2.7767,2.7767,inf
12.800,0.0000,0,2.7745,2.7745,inf
12.900,0.0000,0,2.7646,2.7646,inf
13.000,0.0000,0,2.7758,2.7758,inf
13.100,0.0000,0,2.7879,2.7879,inf
13.200,0.0000,0,2.7760,2.7760,inf
13.300,0.0000,0,2.7888,2.7888,inf
13.400,0.0000,0,2.7787,2.7787,inf
13.500,0.0000,0,2.7940,2.7940,inf
13.600,0.0000,0,2.7948,2.7948,inf
13.700,0.0000,0,2.7825,2.7825,inf
13.800,0.0000,0,2.7838,2.7838,inf
13.900,0.0000,0,2.7880,2.7880,inf
14.000,0.0000,0,2.8008,2.8008,inf
14.100,0.0000,0,2.7913,2.7913,inf
14.200,0.0000,0,2.7934,2.7934,inf
14.300,0.0000,0,2.7917,2.7917,inf
14.400,0.0000,0,2.8089,2.8089,inf
14.500,0.0000,0,2.8124,2.8124,inf
14.600,0.0000,0,2.8170,2.8170,inf
14.700,0.0000,0,2.8032,2.8032,inf
14.800,0.0000,0,2.8187,2.8187,inf
14.900,0.0000,0,2.8116,2.8116,inf
15.000,0.0000,0,2.7985,2.7985,inf
15.100,0.0000,0,2.8006,2.8006,inf
15.200,0.0000,0,2.7920,2.7920,inf
15.300,0.0000,0,2.7825,2.7825,inf
15.400,0.0000,0,2.7965,2.7965,inf
15.500,0.0000,0,2.7909,2.7909,inf
15.600,0.0000,0,2.7952,2.7952,inf
15.700,0.0000,0,2.7981,2.7981,inf
15.800,0.0000,0,2.7946,2.7946,inf
15.900,0.0000,0,2.7925,2.7925,inf
16.000,0.0000,0,2.8041,2.8041,inf
16.100,0.0000,0,2.7968,2.7968,inf
16.200,0.0000,0,2.7918,2.7918,inf
16.300,0.0000,0,2.8022,2.8022,inf
16.400,0.0000,0,2.7891,2.7891,inf
16.500,0.0000,0,2.7886,2.7886,inf
16.600,0.0000,0,2.7935,2.7935,inf
16.700,0.0000,0,2.7898,2.7898,inf
16.800,0.0000,0,2.7874,2.7874,inf
16.900,0.0000,0,2.7793,2.7793,inf
17.000,0.0000,0,2.7781,2.7781,inf
17.100,0.0000,0,2.7733,2.7733,inf
17.200,0.0000,0,2.7877,2.7877,inf
17.300,0.0000,0,2.7941,2.7941,inf
17.400,0.0000,0,2.7858,2.7858,inf
17.500,0.0000,0,2.7809,2.7809,inf
17.600,0.0000,0,2.7758,2.7758,inf
17.700,0.0000,0,2.7903,2.7903,inf
17.800,0.0000,0,2.7861,2.7861,inf
17.900,0.0000,0,2.7932,2.7932,inf
18.000,0.0000,0,2.7878,2.7878,inf
18.100,0.0000,0,2.7777,2.7777,inf
18.200,0.0000,0,2.7705,2.7705,inf
18.300,0.0000,0,2.7818,2.7818,inf
18.400,0.0000,0,2.7811,2.7811,inf
18.500,0.0000,0,2.7724,2.7724,inf
18.600,0.0000,0,2.7770,2.7770,inf
18.700,0.0000,0,2.7873,2.7873,inf
18.800,0.0000,0,2.7804,2.7804,inf
18.900,0.0000,0,2.7703,2.7703,inf
19.000,0.0000,0,2.7678,2.7678,inf
19.100,0.0000,0,2.7788,2.7788,inf
19.200,0.0000,0,2.7679,2.7679,inf
19.300,0.0000,0,2.7837,2.7837,inf
19.400,0.0000,0,2.7706,2.7706,inf
19.500,0.0000,0,2.7768,2.7768,inf
19.600,0.0000,0,2.7762,2.7762,inf
19.700,0.0000,0,2.7799,2.7799,inf
19.800,0.0000,0,2.7660,2.7660,inf
19.900,0.0000,0,2.7646,2.7646,inf
20.000,0.0000,0,2.7769,2.7769,inf
20.100,0.0000,0,2.7681,2.7681,inf
20.200,0.0000,0,2.7757,2.7757,inf
20.300,0.0000,0,2.7610,2.7610,inf
20.400,0.0000,0,2.7565,2.7565,inf
20.500,0.0000,0,2.7721,2.7721,inf
20.600,0.0000,0,2.7626,2.7626,inf
20.700,0.0000,0,2.7558,2.7558,inf
20.800,0.0000,0,2.7598,2.7598,inf
20.900,0.0000,0,2.7647,2.7647,inf
21.000,0.0000,0,2.7678,2.7678,inf
21.100,0.0000,0,2.7684,2.7684,inf
21.200,0.0000,0,2.7654,2.7654,inf
21.300,0.0000,0,2.7694,2.7694,inf
21.400,0.0000,0,2.7489,2.7489,inf
21.500,0.0000,0,2.7454,2.7454,inf
21.600,0.0000,0,2.7587,2.7587,inf
21.700,0.0000,0,2.7603,2.7603,inf
21.900,0.0000,0,2.7579,2.7579,inf
22.000,0.0000,0,2.7526,2.7526,inf
22.100,0.0000,0,2.7426,2.7426,inf
22.200,0.0000,0,2.7428,2.7428,inf
22.300,0.0000,0,2.7534,2.7534,inf
22.400,0.0000,0,2.7530,2.7530,inf
22.500,0.0000,0,2.7409,2.7409,inf
22.600,0.0000,0,2.7348,2.7348,inf
22.700,0.0000,0,2.7420,2.7420,inf
22.800,0.0000,0,2.7317,2.7317,inf
22.900,0.0000,0,2.7422,2.7422,inf
23.000,0.0000,0,2.7395,2.7395,inf
23.100,0.0000,0,2.7394,2.7394,inf
23.200,0.0000,0,2.7406,2.7406,inf
23.300,0.0000,0,2.7322,2.7322,inf
23.400,0.0000,0,2.7340,2.7340,inf
23.500,0.0000,0,2.7372,2.7372,inf
23.600,0.0000,0,2.7356,2.7356,inf
23.700,0.0000,0,2.7401,2.7401,inf
23.800,0.0000,0,2.7295,2.7295,inf
23.900,0.0000,0,2.7363,2.7363,inf
24.000,0.0000,0,2.7278,2.7278,inf
24.100,0.0000,0,2.7324,2.7324,inf
24.200,0.0000,0,2.7334,2.7334,inf
24.300,0.0000,0,2.7344,2.7344,inf
24.400,0.0000,0,2.7256,2.7256,inf
24.500,0.0000,0,2.7311,2.7311,inf
24.600,0.0000,0,2.7312,2.7312,inf
24.700,0.0000,0,2.7308,2.7308,inf
24.800,0.0000,0,2.7361,2.7361,inf
24.900,0.0000,0,2.7346,2.7346,inf
25.000,0.0000,0,2.7352,2.7352,inf
25.100,0.0000,0,2.7400,2.7400,inf
25.200,0.0000,0,2.7398,2.7398,inf
25.300,0.0000,0,2.7382,2.7382,inf
25.400,0.0000,0,2.7334,2.7334,inf
25.500,0.0000,0,2.7371,2.7371,inf
25.600,0.0000,0,2.7307,2.7307,inf
25.700,0.0000,0,2.7353,2.7353,inf
25.800,0.0000,0,2.7366,2.7366,inf
25.900,0.0000,0,2.7344,2.7344,inf
26.000,0.0000,0,2.7347,2.7347,inf
26.100,0.0000,0,2.7237,2.7237,inf
26.200,0.0000,0,2.7215,2.7215,inf
26.300,0.0000,0,2.7404,2.7404,inf
26.400,0.0000,0,2.7402,2.7402,inf
26.500,0.0000,0,2.7219,2.7219,inf
26.600,0.0000,0,2.7399,2.7399,inf
26.700,0.0000,0,2.7285,2.7285,inf
26.800,0.0000,0,2.7380,2.7380,inf
26.900,0.0000,0,2.7337,2.7337,inf
27.000,0.0000,0,2.7352,2.7352,inf
27.100,0.0000,0,2.7335,2.7335,inf
27.200,0.0000,0,2.7350,2.7350,inf
27.300,0.0000,0,2.6905,2.6905,inf
27.400,0.0000,0,2.6804,2.6804,inf
27.500,0.0000,0,2.6454,2.6454,inf
27.600,0.0000,0,2.6177,2.6177,inf
27.700,0.0000,0,2.5732,2.5732,inf
27.800,0.0000,0,2.5504,2.5504,inf
27.900,0.0000,0,2.5253,2.5253,inf
28.000,0.0000,0,2.4887,2.4887,inf
28.100,0.0000,0,2.4463,2.4463,inf
28.200,0.0000,0,2.4317,2.4317,inf
28.300,0.0000,0,2.3912,2.3912,inf
28.400,0.0000,0,2.3586,2.3586,inf
28.500,-0.2829,0,2.4453,2.4453,inf
28.600,-0.7575,0,2.6021,2.6021,inf
28.700,-1.2077,0,2.7252,2.7252,inf
28.800,-1.7248,0,2.7332,2.7332,inf
28.900,-2.2866,0,2.7255,2.7255,inf
29.000,-2.8391,48,2.7294,2.7294,6.4567
29.100,-3.3652,61,2.7288,2.7288,5.6392
29.200,-3.8271,70,2.7279,2.7279,5.0678
29.300,-4.2726,82,2.7331,2.7331,4.6142
29.400,-4.7882,90,2.7336,2.7336,4.1860
29.500,-5.3737,98,2.7389,2.7389,3.8273
29.600,-5.9918,102,2.7342,2.7342,3.5058
29.700,-6.5705,122,2.7390,2.7390,3.2465
29.800,-7.0968,120,2.7366,2.7366,3.0401
29.900,-7.5857,120,2.7345,2.7345,2.8824
30.000,-8.0015,120,2.7324,2.7324,2.7691
30.100,-8.0005,118,2.7408,2.7408,2.7971
30.200,-8.0002,116,2.7364,2.7364,2.8184
30.300,-8.0001,116,2.7270,2.7270,2.8557
30.400,-8.0000,116,2.7371,2.7371,2.8835
30.500,-8.0000,114,2.7430,2.7430,2.9139
30.600,-8.0000,112,2.7242,2.7242,2.9465
30.700,-8.0000,112,2.7349,2.7349,2.9747
30.800,-8.0000,112,2.7369,2.7369,3.0019
30.900,-8.0000,110,2.7312,2.7312,3.0291
31.000,-8.0000,110,2.7249,2.7249,3.0725
31.100,-8.0000,108,2.7380,2.7380,3.0893
31.200,-8.0000,108,2.7370,2.7370,3.1314
31.300,-8.0000,106,2.7403,2.7403,3.1553
31.400,-8.0000,106,2.7430,2.7430,3.1918
31.500,-8.0000,104,2.7398,2.7398,3.2164
31.600,-8.0000,104,2.7369,2.7369,3.2420
31.700,-8.0000,104,2.7394,2.7394,3.2699
31.900,-8.0000,102,2.7399,2.7399,3.3168
32.000,-8.0000,102,2.7352,2.7352,3.3577
32.100,-8.0000,102,2.7317,2.7317,3.3973
32.200,-8.0000,102,2.7300,2.7300,3.4210
32.300,-8.0000,102,2.7302,2.7302,3.4482
32.400,-8.0000,102,2.7342,2.7342,3.4752
32.500,-8.0000,102,2.7502,2.7502,3.5055
32.600,-8.0000,102,2.7359,2.7359,3.5312
32.700,-8.0000,102,2.7475,2.7475,3.5690
32.800,-8.0000,102,2.7438,2.7438,3.5754
32.900,-8.0000,102,2.7482,2.7482,3.5805
33.000,-8.0000,102,2.7467,2.7467,3.5824
33.100,-8.0000,102,2.7567,2.7567,3.5744
33.200,-8.0000,102,2.7533,2.7533,3.5753
33.300,-8.0000,102,2.7482,2.7482,3.5686
33.400,-8.0000,102,2.7612,2.7612,3.5784
33.500,-8.0000,102,2.7693,2.7693,3.5801
33.600,-8.0000,102,2.7606,2.7606,3.5768
33.700,-8.0000,102,2.7762,2.7762,3.5736
33.800,-8.0000,102,2.7885,2.7885,3.5709
33.900,-8.0000,102,2.7823,2.7823,3.5836
34.000,-8.0000,102,2.7928,2.7928,3.5814
34.100,-8.0000,102,2.7964,2.7964,3.5817
34.200,-8.0000,102,2.8161,2.8161,3.5843
34.300,-8.0000,102,2.8267,2.8267,3.5716
34.400,-8.0000,102,2.8053,2.8053,3.5779
34.500,-8.0000,102,2.8203,2.8203,3.5758
34.600,-8.0000,102,2.8369,2.8369,3.5875
34.700,-8.0000,102,2.8348,2.8348,3.5793
34.800,-8.0000,102,2.8451,2.8451,3.5534
34.900,-8.0000,102,2.8588,2.8588,3.5720
35.000,-8.0000,102,2.8565,2.8565,3.5758
35.100,-8.0000,102,2.8423,2.8423,3.5824
35.200,-8.0000,102,2.8472,2.8472,3.5825
35.300,-8.0000,102,2.8580,2.8580,3.5742
35.400,-8.0000,102,2.8612,2.8612,3.5830
35.500,-8.0000,102,2.8629,2.8629,3.5839
35.600,-8.0000,102,2.8762,2.8762,3.5734
35.700,-8.0000,102,2.8664,2.8664,3.5799
35.800,-8.0000,102,2.8764,2.8764,3.5848
35.900,-8.0000,102,2.8795,2.8795,3.5780
36.000,-8.0000,102,2.8942,2.8942,3.5725
36.100,-8.0000,102,2.8949,2.8949,3.5863
36.200,-8.0000,102,2.8872,2.8872,3.5867
36.300,-8.0000,102,2.9349,2.9349,3.5702
36.400,-8.0000,102,2.9177,2.9177,3.5741
36.500,-8.0000,102,2.9286,2.9286,3.5818
36.600,-8.0000,102,2.9297,2.9297,3.5856
36.700,-8.0000,102,2.9436,2.9436,3.5847
36.800,-8.0000,102,2.9480,2.9480,3.5672
36.900,-8.0000,102,2.9805,2.9805,3.5867
37.000,-8.0000,102,2.9735,2.9735,3.5850
37.100,-8.0000,102,3.0131,3.0131,3.5821
37.200,-8.0000,102,3.0165,3.0165,3.5782
37.300,-8.0000,102,3.0177,3.0177,3.5871
37.400,-8.0000,102,3.0423,3.0423,3.5900
37.500,-8.0000,102,3.0334,3.0334,3.5810
37.600,-8.0000,102,3.0894,3.0894,3.5824
37.700,-8.0000,102,3.0822,3.0822,3.5906
37.800,-8.0000,102,3.0855,3.0855,3.5825
37.900,-8.0000,102,3.0883,3.0883,3.5858
